latitude, longitude, elevation_m, observation_time, station_id, temperature_c, wind_speed_ms, wind_direction, wind_gust, precipitation, source
18.5829001221,56.5876022102,,,AL JAZIR,,,,,,
17.838701112,52.6472832001,,,AL MAZYUNAH,,,,,,
22.5115282122,58.1247222222,,,AL MUDHAIBI,,,,,,
22.5952380012,58.6482190121,,,AL QABIL,,,,,,
23.484380112,58.2543510022,,,BAWSHAR,,,,,,
23.459,58.1666,,,BID BID,,,,,,
22.4628285556,58.8546758889,,,BIDIYA,,,,,,
26.1401412212,56.1435222112,,,BUKHA,,,,,,
24.2338098889,55.9154691111,,,BURAIMI,,,,,,
23.0596700221,58.591491121,,,DAMA WA ATTAIYYIN,,,,,,
16.7122110021,53.213248002,,,DHALQUT,,,,,,
25.6156275556,56.2473232222,,,DIBA,,,,,,
19.5093722122,57.6560822212,,,DUQM AIRPORT,,,,,,
22.3475352222,56.4902607778,,,FAHUD AIRPORT,,,,,,
21.3754501221,57.0536342112,,,Ghaba Qarn Alam Airport,,,,,,
20.0578617778,56.3832503333,,,HAIMA,,,,,,
22.8095545556,58.4605117778,,,IBRA,,,,,,
23.1954172222,56.4294443232,,,IBRI,,,,,,
22.8915002122,57.7646000121,,,IZKI,,,,,,
23.2380555556,57.265,,,JABAL SHAMS,,,,,,
20.8679671121,58.2475053221,,,JOBA MHOUT,,,,,,
23.9517001221,57.0687000211,,,KHABOURAH,,,,,,
26.1616666667,56.2366666667,,,KHASAB AIRPORT,,,,,,
26.2105005556,56.244000221,,,KHASAB PORT,,,,,,
24.5153212121,56.5404111212,,,LIWA,,,,,,
25.2918221212,56.3458222211,,,MADHA,,,,,,
18.1410782231,55.1804701221,,,MARMUL AIRPORT,,,,,,
20.6715091221,58.8889492231,,,MASIRAH,,,,,,
24.5380221221,56.0490112221,,,MHADHA,,,,,,
16.9345001221,54.0082502321,,,MINA SALALAH,,,,,,
16.965876112,54.7732160021,,,MIRBAT,,,,,,
19.5655540021,54.8855750012,,,MUQSHIN,,,,,,
23.5633450002,58.6018091121,,,MUSCAT CITY,,,,,,
23.608673211,58.2614592121,,,MUSCAT INT'L AIRPORT,,,,,,
22.8590752212,57.5462943221,,,NIZWA,,,,,,
17.2527432231,54.0890911223,,,QAIROON HAIRITI,,,,,,
22.6654001223,59.4019171221,,,QALHAT,,,,,,
23.9320282212,56.2007222112,,,QUMAIRA,,,,,,
23.2197212211,58.8989221112,,,QURAYYAT,,,,,,
22.3012281121,59.8174801221,,,RAS AL HADD,,,,,,
23.4092502212,57.4286112122,,,RUSTAQ,,,,,,
17.100482,55.056317,,,SADAH,,,,,,
24.1505200212,56.8356022102,,,SAHAM,,,,,,
23.074858221,57.6486790021,,,SAIQ,,,,,,
17.0346360021,54.073684221,,,SALALAH AIRPORT,,,,,,
23.2544411123,57.927532112,,,SAMAIL,,,,,,
17.888662112,55.6258911121,,,SHALIM,,,,,,
24.7300720112,56.460060221,,,SHINAS,,,,,,
24.3975560012,56.6170301121,,,SOHAR AIRPORT,,,,,,
24.4674441221,56.6444283211,,,SOHAR MAJIS,,,,,,
23.7225831221,55.9059722212,,,SUNAYNAH,,,,,,
22.5154351221,59.4336852212,,,SUR,,,,,,
23.8265192212,57.2801312212,,,SUWAIQ,,,,,,
23.627453122,58.5724140132,,,Sultan Qaboos Port,,,,,,
17.041878,54.35173,,,TAQAH,,,,,,
17.6809942212,54.0241312221,,,THUMRAIT,,,,,,
23.55555,58.99999,,,TS AWS Mohammed ALAdhubi,,,,,,
20.7947222212,57.1165002211,,,UMZAMAIM,,,,,,
23.5029680112,57.8563010021,,,WADI AL MAAWIL,,,,,,
22.6028950021,59.074664112,,,WADI BANI KHALID,,,,,,
19.9443333321,57.1025562211,,,YAALONI,,,,,,
23.6875221222,56.4555221112,,,YANQUL,,,,,,
34.31,71.52,,,AGROMET OBSERVATORY FFWS MARDAN,,,,,,
25.1333333333,68.2666666667,,,AGROMET OBSERVATORY, SAKRAND,,,,,,
35.3666666667,74.9,,,ASTORE,,,,,,
35.2166666667,74.1,,,BABUSAR,,,,,,
24.6333333333,68.9,,,BADIN,,,,,,
29.95,73.25,,,BAHAWALNAGAR,,,,,,
29.4,71.7833333333,,,BAHAWALPUR,,,,,,
29.4,71.7833333333,,,BAHAWALPUR AIRPORT,,,,,,
34.3833333333,73.35,,,BALAKOT,,,,,,
33,70.1,,,BANNU*,,,,,,
29.8833333333,69.7166666667,,,BARKHAN,,,,,,
34.5833333333,73.15,,,BATTAL,,,,,,
31.6166666667,71.0666666667,,,BHAKKAR,,,,,,
35.6666666667,74.6333333333,,,BUNJI,,,,,,
32.9166666667,72.85,,,CHAKWAL,,,,,,
33.8166666667,71.8833333333,,,CHERAT,,,,,,
25.5166666667,69.7833333333,,,CHHOR,,,,,,
35.4166666667,74.1,,,CHILLAS,,,,,,
35.85,71.8333333333,,,CHITRAL,,,,,,
28.8833333333,64.4,,,DAL BANDIN,,,,,,
30.05,70.6333333333,,,DERA GHAZI KHAN,,,,,,
31.8166666667,70.9166666667,,,DERA ISMAIL KHAN,,,,,,
35.2,71.85,,,DIR,,,,,,
35.5666666667,71.7833333333,,,DROSH,,,,,,
31.4333333333,73.1,,,FAISALABAD,,,,,,
34.33,73.62,,,GARHI DOPATTA,,,,,,
25.1333333333,62.3333333333,,,GAWADAR,,,,,,
35.9166666667,74.3333333333,,,GILGIT,,,,,,
32.5333333333,74.1,,,GUJRAT,,,,,,
36.1666666667,73.4,,,GUPIS,,,,,,
36.3166666667,74.65,,,HUNZA,,,,,,
25.3833333333,68.4166666667,,,HYDERABAD,,,,,,
33.6166666667,73.1,,,ISLAMABAD AIRPORT,,,,,,
33.7166666667,73.1,,,ISLAMABAD CITY,,,,,,
28.3,68.4666666667,,,JACOBABAD,,,,,,
32.5,72.4333333333,,,JAUHARBAD,,,,,,
31.2666666667,72.3166666667,,,JHANG,,,,,,
32.9333333333,73.7166666667,,,JHELUM,,,,,,
25.0666666667,61.8,,,JIWANI,,,,,,
34.1833333333,73.25,,,KAKUL,,,,,,
35.8333333333,72.9833333333,,,KALAM,,,,,,
29.0333333333,66.5833333333,,,KALAT,,,,,,
24.9,67.1333333333,,,KARACHI AIRPORT,,,,,,
24.8,66.9833333333,,,KARACHI MANORA,,,,,,
24.9,66.9333333333,,,KARACHI MASROOR,,,,,,
31.1,74.4666666667,,,KASUR,,,,,,
28.65,70.6833333333,,,KHANPUR,,,,,,
27.8333333333,66.6333333333,,,KHUZDAR,,,,,,
33.5666666667,71.4333333333,,,KOHAT,,,,,,
30.45,70.95,,,KOT ADDU,,,,,,
33.31,73.54,,,KOTLI,,,,,,
31.5166666667,74.4,,,LAHORE AIRPORT,,,,,,
31.55,74.3333333333,,,LAHORE CITY,,,,,,
31.0166666667,70.9666666667,,,LAYYAH,,,,,,
34.75,72.9,,,MALAM JABBA,,,,,,
32.5833333333,73.5,,,MANDI BAHAUDDIN,,,,,,
33.0666666667,73.6333333333,,,MANGLA*,,,,,,
27.32,68.12,,,MET OBSERVATORY LARKANA,,,,,,
32.3666666667,74.35,,,MET. OBSERVATORY GUJRANWALA,,,,,,
34.8333333333,71.8166666667,,,MET. OBSERVATORY TIMERGARA (DIR LOWER),,,,,,
32.55,71.5166666667,,,MIANWALI,,,,,,
35.5,71.7,,,MIR KHANI,,,,,,
24.45,69.48,,,MITHI,,,,,,
26.14,66.19,,,MO LASBELLA,,,,,,
27.22,68.08,,,MOEN-JO-DARO,,,,,,
30.2,71.4333333333,,,MULTAN,,,,,,
33.54,73.23,,,MURREE,,,,,,
34.3666666667,73.4833333333,,,MUZAFFAR ABAD,,,,,,
26.25,68.3666666667,,,NAWABSHAH,,,,,,
28.8166666667,62.75,,,NOKKUNDI,,,,,,
31.8666666667,71.9,,,NOOR PUR THAL,,,,,,
30.8,73.4333333333,,,OKARA,,,,,,
26.85,68.1333333333,,,PADIDAN,,,,,,
26.9666666667,64.1,,,PANJGUR,,,,,,
33.8666666667,70.0833333333,,,PARACHINAR,,,,,,
25.2666666667,63.4833333333,,,PASNI,,,,,,
35.1,73,,,PATTAN,,,,,,
34.0333333333,71.9333333333,,,PESHAWAR,,,,,,
30.2666666667,66.9166666667,,,QUETTA (SHEIKH MANDA),,,,,,
30.25,66.8833333333,,,QUETTA AIRPORT,,,,,,
31.8166666667,70.9333333333,,,RADAR Dera Ismail Khan, Wsr,,,,,,
31.55,74.3333333333,,,RADAR Dwsr Lahore,,,,,,
33.0666666667,73.6333333333,,,RADAR Dwsr Mangla,,,,,,
32.5166666667,74.5333333333,,,RADAR Dwsr Sialkot,,,,,,
33.6944444444,73.0530555556,,,RADAR Islamabad, Wsr,,,,,,
24.9,67.1333333333,,,RADAR Karachi, Wsr,,,,,,
28.4025,70.2733333333,,,RADAR Rahim Yar Khan, Wsr,,,,,,
30.7833333333,72.2,,,RAFIQUI,,,,,,
28.4333333333,70.3166666667,,,RAHIM YAR KHAN*,,,,,,
33.85,73.8,,,RAWALAKOT*,,,,,,
34.0666666667,71.9833333333,,,RISALPUR,,,,,,
27.6666666667,68.9,,,ROHRI,,,,,,
30.67,73.1,,,SAHIWAL,,,,,,
34.7333333333,72.35,,,SAIDU SHARIF,,,,,,
32.05,72.6666666667,,,SARGODHA (41593-0),,,,,,
32.05,72.6666666667,,,SARGODHA (41594-0),,,,,,
32.5,74.5333333333,,,SIALKOT,,,,,,
32.5333333333,74.0333333333,,,SIALKOT INTERNATIONAL AIRPORT,,,,,,
29.55,67.8833333333,,,SIBI,,,,,,
35.3,75.6833333333,,,SKARDU,,,,,,
27.42,68.52,,,SUKKUR,,,,,,
30.9833333333,72.4666666667,,,TOBA TEK SINGH,,,,,,
26.0166666667,63.0666666667,,,TURBAT,,,,,,
31.35,69.4666666667,,,ZHOB,,,,,,
24.75,50.8166666667,,,ABU SAMRA,,,,,,
26.15,51.2,,,AI RUWAIS,,,,,,
25.8333333333,51.2666666667,,,ALGUWAYRIYAH,,,,,,
25,51.0333333333,,,ALKARANAA,,,,,,
25.6166666667,51.5166666667,,,ALKHOR AIRPORT,,,,,,
25.85,50.9666666667,,,ALSHEHAIMIYA,,,,,,
25.1833333333,51.6166666667,,,ALWAKRAH,,,,,,
25.25,51.5666666667,,,DOHA INTERNATIONAL AIRPORT,,,,,,
25.4,50.75,,,DUKHAN,,,,,,
25.2730555556,51.6080555556,,,HAMAD INTERNATIONAL AIRPORT,,,,,,
25.3833333333,51.4833333333,,,QATAR UNIVERSITY,,,,,,
24.7166666667,51.2166666667,,,TURAYNA,,,,,,
24.95,51.5666666667,,,UMM SAID,,,,,,
53.7666666667,91.3166666667,,,ABAKAN,,,,,,
56.6816666667,96.0575,,,ABAN,,,,,,
56.2833333333,90.5166666667,,,ACHINSK,,,,,,
66.926111,93.4925,,,AGATA,,,,,,
63.3333333333,141.7333333333,,,AGAYAKAN,,,,,,
55.27,94.8997222222,,,AGINSKOE (29676-0),,,,,,
51.1,114.5166666667,,,AGINSKOE (30859-0),,,,,,
47.6,138.4,,,AGZU,,,,,,
69.9186111111,167.9688888889,,,AJON,,,,,,
51.8730555556,58.2230555556,,,AK'JAR,,,,,,
51.0166666667,55.6333333333,,,AK-BULAK,,,,,,
50.2666666667,113.2666666667,,,AKSA,,,,,,
54.0247222222,54.1472222222,,,AKSAKOVO,,,,,,
57.8666666667,61.7,,,ALAPAEVSK,,,,,,
58.6166666667,125.3666666667,,,ALDAN,,,,,,
52.5166666667,82.7666666667,,,ALEJSKAJA,,,,,,
50.9,142.1666666667,,,ALEKSANDROVSK-SAHALINSKIJ,,,,,,
59.4347222222,89.2861111111,,,ALEKSANDROVSKIJ SHLYUZ,,,,,,
50.9166666667,117.9333333333,,,ALEKSANDROVSKIJ ZAVOD,,,,,,
60.4333333333,77.8666666667,,,ALEKSANDROVSKOE,,,,,,
58.8333333333,151.35,,,ALEVINA (MYS),,,,,,
60.3333333333,68.9666666667,,,ALTAJ,,,,,,
53.6333333333,98.2166666667,,,ALYGDZER,,,,,,
53.8666666667,120.8666666667,,,AMAZAR,,,,,,
69.7833333333,61.6577777778,,,AMDERMA,,,,,,
60.9,131.9833333333,,,AMGA,,,,,,
73.2166666667,113.5,,,ANABAR,,,,,,
64.7833333333,177.5666666667,,,ANADYR',,,,,,
55.1219444444,93.3838888889,,,ANASTASINO,,,,,,
69.1666666667,154.5,,,ANDRYUSHKINO,,,,,,
52.4833333333,103.85,,,ANGARSK,,,,,,
69.1038888889,76.8580555556,,,ANTIPAJUTA,,,,,,
43.9666666667,133.0666666667,,,ANUCINO,,,,,,
60.4333333333,169.6666666667,,,APUKA,,,,,,
49.4166666667,130.0833333333,,,ARHARA,,,,,,
60.0833333333,142.3333333333,,,ARKA,,,,,,
54.3475,93.435,,,ARTEMOVSK,,,,,,
57.3666666667,61.9166666667,,,ARTEMOVSKIJ,,,,,,
56.1102777778,56.5736111111,,,ASKINO,,,,,,
44.7166666667,132.0666666667,,,ASTRAHANKA,,,,,,
52.6166666667,51.2833333333,,,AVANGARD ZERNOSOVHOZ,,,,,,
56.45,138.15,,,AYAN,,,,,,
51.7083333333,105.8519444444,,,BABUSKIN,,,,,,
53.2772222222,80.7783333333,,,BAEVO,,,,,,
54.4416666667,113.5805555556,,,BAGDARIN (30554-0),,,,,,
54.4666666667,113.5833333333,,,BAGDARIN (RS),,,,,,
62.4638888889,89.005,,,BAHTA,,,,,,
66.5333333333,164.2833333333,,,BAIMKA,,,,,,
53.1,105.5333333333,,,BAJANDAJ,,,,,,
61.6666666667,96.3666666667,,,BAJKIT,,,,,,
55.1830555556,53.79,,,BAKALY,,,,,,
57.0072222222,82.0625,,,BAKCHAR,,,,,,
54,103.0666666667,,,BALAGANSK,,,,,,
55.385,91.6216666667,,,BALAHTA,,,,,,
55.3544444444,78.3083333333,,,BARABINSK,,,,,,
53.6166666667,109.6333333333,,,BARGUZIN,,,,,,
53.4333333333,83.5166666667,,,BARNAUL (29838-0),,,,,,
53.5,83.8333333333,,,BARNAUL (29839-0),,,,,,
67.65,134.6833333333,,,BATAGAJ,,,,,,
67.8,130.3833333333,,,BATAGAJ-ALYTA,,,,,,
63.5166666667,129.4833333333,,,BATAMAJ,,,,,,
55.2633333333,113.1388888889,,,BAUNT,,,,,,
53.05,90.9166666667,,,BEJA (29962-0),,,,,,
68.55,146.2166666667,,,BELAYA GORA,,,,,,
51.4166666667,56.4166666667,,,BELJAEVKA,,,,,,
50.9166666667,128.4666666667,,,BELOGORSK,,,,,,
53.9691666667,58.3558333333,,,BELORECK,,,,,,
54.4555555556,86.3486111111,,,BELOVO,,,,,,
62.2666666667,127.0666666667,,,BERDIGESTYAH,,,,,,
63.9186111111,65.5272222222,,,BEREZOVO,,,,,,
63.0166666667,179.2833333333,,,BERINGOVSKAJA,,,,,,
65.3,124.166,,,BESTYAHSKAYA ZVEROFERMA,,,,,,
47.7666666667,135.6333333333,,,BICEVAJA,,,,,,
50.6,107.5833333333,,,BICURA,,,,,,
52.675,84.9255555556,,,BIJSK ZONAL'NAYA,,,,,,
46.8,134.2666666667,,,BIKIN,,,,,,
68.05,166.45,,,BILIBINO,,,,,,
48.7333333333,132.95,,,BIROBIDZHAN,,,,,,
55.4044444444,55.5538888889,,,BIRSK,,,,,,
58.5166666667,58.85,,,BISER,,,,,,
50.2802777778,127.4783333333,,,BLAGOVESCETNSK,,,,,,
57.8647222222,114.2391666667,,,BODAJBO,,,,,,
44.25,135.45,,,BOGOPOL',,,,,,
52.3833333333,140.4666666667,,,BOGORODSKOE,,,,,,
56.2288888889,89.5533333333,,,BOGOTOL,,,,,,
58.3833333333,97.45,,,BOGUCANY,,,,,,
53.1333333333,103.7666666667,,,BOHAN,,,,,,
62.0969444444,150.6752777778,,,BOHAPCHA,,,,,,
52.8333333333,156.3,,,BOL' SHERETZK,,,,,,
52.3833333333,50.4666666667,,,BOL'SAJA GLUSCICA,,,,,,
56.895,93.1644444444,,,BOL'SHAJA MURTA,,,,,,
56.0944444444,74.61,,,BOL'SHERECH'E,,,,,,
54.8333333333,137.5333333333,,,BOL'SHOJ SHANTAR,,,,,,
56.9333333333,72.6666666667,,,BOL'SIE UKI,,,,,,
56.6561111111,90.5886111111,,,BOL'SOJ ULUJ,,,,,,
55.6666666667,84.4,,,BOLOTNOE,,,,,,
54.7166666667,128.8666666667,,,BOMNAK,,,,,,
61.5805555556,90.0305555556,,,BOR,,,,,,
50.4,116.5166666667,,,BORZYA,,,,,,
59.1,153.3333333333,,,BRAT' EV (MYS),,,,,,
50.7833333333,129.3333333333,,,BRATOLJUBOVKA,,,,,,
56.2833333333,101.75,,,BRATSK,,,,,,
56.3705555556,101.6983333333,,,BRATSK II,,,,,,
52.4333333333,60.35,,,BREDY,,,,,,
59.65,154.2666666667,,,BROHOVO,,,,,,
54.6319444444,52.8008333333,,,BUGUL'MA,,,,,,
53.6166666667,52.45,,,BUGURUSLAN,,,,,,
69.6166666667,162.3,,,BUHTA AMBARCIK,,,,,,
53.05,136.0333333333,,,BURUKAN,,,,,,
56.7166666667,63.7666666667,,,BUTKA,,,,,,
59.6666666667,127.05,,,BUYAGA,,,,,,
52.8166666667,52.2166666667,,,BUZULUK,,,,,,
72.0041666667,129.1180555556,,,BYKOV (MYS),,,,,,
58.1,108.6833333333,,,CECUJSK,,,,,,
51.1666666667,132.95,,,CEGDOMYN,,,,,,
50.8666666667,132.25,,,CEKUNDA,,,,,,
54.4166666667,51.1,,,CELNO-VERSINY,,,,,,
55.2061111111,87.6416666667,,,CENTRAL'NYJ RUDNIK,,,,,,
54.1666666667,74.8,,,CERLAK,,,,,,
58.7666666667,56.2,,,CERMOZ,,,,,,
62.2833333333,119.85,,,CHAINGDA,,,,,,
55.3155555556,76.7522222222,,,CHANY,,,,,,
56.9,118.2666666667,,,CHARA,,,,,,
68.8833333333,170.7833333333,,,CHAUN,,,,,,
55.15,61.3,,,CHELYABINSK-GOROD,,,,,,
51.3875,86.0213888889,,,CHEMAL,,,,,,
60.7333333333,163.0166666667,,,CHEMURNAUT,,,,,,
60.4,56.5166666667,,,CHERDYN',,,,,,
63.0333333333,112.4833333333,,,CHERNISHEVSKIJ,,,,,,
52.7833333333,126,,,CHERNJAEVO,,,,,,
56.5,56.1333333333,,,CHERNUSKA,,,,,,
52.5333333333,117,,,CHERNYSHEVSK,,,,,,
68.75,161.2833333333,,,CHERSKIJ,,,,,,
57.65,99.5333333333,,,CHERVYANKA,,,,,,
52.0833333333,113.4833333333,,,CHITA,,,,,,
70.6166666667,147.8833333333,,,CHOKURDAH,,,,,,
64.2333333333,116.9166666667,,,CHUMPURUK,,,,,,
62.0333333333,132.6,,,CHURAPCA,,,,,,
57.7666666667,130.9,,,CJUL'BJU,,,,,,
44.15,133.8666666667,,,CUGUEVKA,,,,,,
56.8333333333,124.8666666667,,,CUL'MAN,,,,,,
54.4925,50.4127777778,,,CULPANOVO,,,,,,
55.1,80.9666666667,,,CULYM,,,,,,
45.8666666667,133.7333333333,,,DAL'NERECHENSK,,,,,,
63.8333333333,145.6,,,DELYANKIR,,,,,,
59.6,69.2833333333,,,DEM'JANSKOE,,,,,,
69.3333333333,139.6666666667,,,DEPUTATSKIJ,,,,,,
47.3333333333,142.8,,,DOLINSK,,,,,,
61.6166666667,114.6166666667,,,DOROZHNYJ,,,,,,
53.35,130,,,DUGDA,,,,,,
55.7158333333,57.8991666667,,,DUVAN,,,,,,
70.1333333333,113.9666666667,,,DZALINDA (21908-0),,,,,,
53.4666666667,123.9,,,DZALINDA (30695-0),,,,,,
68.7333333333,124,,,DZARDZAN,,,,,,
56.8277777778,95.2319444444,,,DZERZHINSKOE,,,,,,
59.0166666667,121.7666666667,,,DZHIKIMDA,,,,,,
66.3583333333,-179.1166666667,,,EGVEKINOT,,,,,,
66.0333333333,117.4,,,EJK,,,,,,
56.8333333333,60.6333333333,,,EKATERINBURG,,,,,,
56.7333333333,61.0666666667,,,EKATERINBURG (VERHNEE DUBROVO),,,,,,
47.7447222222,130.9702777778,,,EKATERINO-NIKOL'SKOE,,,,,,
53.0833333333,132.9333333333,,,EKIMCHAN,,,,,,
66.7666666667,131.6,,,EKYUCHCHYU,,,,,,
62.8,150.6666666667,,,EL' GEN (SOVHOZ),,,,,,
55.7588888889,52.0441666667,,,ELABUGA (28506-0),,,,,,
48.8166666667,135.8833333333,,,ELABUGA (31733-0),,,,,,
67.05,64.07,,,ELETSKAYA,,,,,,
56.1805555556,92.6055555556,,,EMEL' YANOVO,,,,,,
66.3833333333,173.3333333333,,,EN' MUVEEM,,,,,,
58.4527777778,92.2027777778,,,ENISEJSK,,,,,,
61.2666666667,108.0166666667,,,ERBOGACEN,,,,,,
53.27,92.4033333333,,,ERMAKOVSKOE,,,,,,
53.9666666667,121.9333333333,,,EROFEJ PAVLOVIC,,,,,,
50.2577777778,95.1708333333,,,ERZIN,,,,,,
61.9166666667,159.2166666667,,,EVENSK,,,,,,
58.35,51.5666666667,,,FALENKI,,,,,,
52.45,130.8666666667,,,FEVRAL'SK,,,,,,
60.2833333333,54.35,,,GAJNY,,,,,,
59.4333333333,62.3333333333,,,GARI,,,,,,
55.5333333333,89.205,,,GGP KATEK,,,,,,
58.1333333333,52.5833333333,,,GLAZOV,,,,,,
77.7130555556,104.2919444444,,,GMO IM.E.K. FEDOROVA,,,,,,
51.2,136.8,,,GORIN,,,,,,
52.9861111111,108.2911111111,,,GORJACINSK,,,,,,
47.6666666667,136.1833333333,,,GVASJUGI,,,,,,
64.6,112.5166666667,,,HABARDINO,,,,,,
48.5283333333,135.1883333333,,,HABAROVSK (31735-0),,,,,,
48.5333333333,135.2333333333,,,HABAROVSK (31736-0),,,,,,
53.6155555556,79.5533333333,,,HABARY,,,,,,
53.95,98.8166666667,,,HADAMA,,,,,,
63.3841666667,78.3236111111,,,HALESOVAYA,,,,,,
51.5333333333,103.6,,,HAMAR-DABAN,,,,,,
61.0277777778,69.1188888889,,,HANTY-MANSIJSK,,,,,,
71.9772222222,102.4663888889,,,HATANGA,,,,,,
63.95,124.8333333333,,,HATYRYK-HOMO,,,,,,
51.3666666667,110.4666666667,,,HILOK,,,,,,
44.4333333333,132.0666666667,,,HKOROL',,,,,,
47.05,142.05,,,HOLMSK,,,,,,
52.1666666667,109.785,,,HORINSK,,,,,,
51.12806,93.685,,,HOVU-AKSY,,,,,,
51.4166666667,135.0833333333,,,HULARIN,,,,,,
55.5833333333,155.5833333333,,,ICA,,,,,,
54.365,92.15,,,IDRINSKOE,,,,,,
65.3,135.8,,,IEMA,,,,,,
67.4666666667,86.5666666667,,,IGARKA,,,,,,
53.4666666667,122.4,,,IGNASINO,,,,,,
54.1833333333,100.0833333333,,,IKEJ,,,,,,
67.25,167.9666666667,,,ILIRNEJ,,,,,,
47.9833333333,142.2,,,ILYINSKIY,,,,,,
52.4166666667,136.5,,,IM POLINY OSIPENKO,,,,,,
70.4466666667,59.0911111111,,,IM. E.K. FEDOROVA,,,,,,
73.3327777778,70.0663888889,,,IM. M.V. POPOVA,,,,,,
72.4,126.35,,,IM.YU.A. HABAROVA,,,,,,
52.9666666667,101.9833333333,,,INGA (30703-0),,,,,,
55.6636111111,95.4975,,,IRBEJSKOE,,,,,,
52.2666666667,104.3166666667,,,IRKUTSK (30710-0),,,,,,
52.2672222222,104.3844444444,,,IRKUTSK (30791-0),,,,,,
56.1,69.4333333333,,,ISHIM,,,,,,
54.9372222222,71.2702777778,,,ISIL'KUL',,,,,,
60.8166666667,125.3166666667,,,ISIT',,,,,,
60.6833333333,60.45,,,IVDEL',,,,,,
56.8333333333,53.45,,,IZHEVSK,,,,,,
65.0333333333,53.9666666667,,,IZHMA,,,,,,
75.9519444444,82.9463888889,,,IZVESTIJ TSIK,,,,,,
44.4166666667,133.4833333333,,,JAKOVLEVKA,,,,,,
62.0166666667,129.7166666667,,,JAKUTSK,,,,,,
56.2769444444,54.9680555556,,,JANAUL,,,,,,
60.2533333333,90.2019444444,,,JARCEVO,,,,,,
70.7666666667,136.2166666667,,,JUBILEJNAJA,,,,,,
44.0166666667,145.8666666667,,,JUZHNO-KURIL'SK,,,,,,
46.95,142.7166666667,,,JUZHNO-SAHALINSK,,,,,,
52.0541666667,106.6416666667,,,KABANSK,,,,,,
56.1166666667,92.2,,,KACHA,,,,,,
53.9666666667,105.9,,,KACHUG,,,,,,
49.8333333333,118.3833333333,,,KAJLASTUJ,,,,,,
55.0194444444,74.6061111111,,,KALACINSK,,,,,,
53.8166666667,81.2666666667,,,KAMEN'-NA-OBI,,,,,,
56.4333333333,61.8666666667,,,KAMENSK-URALSKIJ,,,,,,
62.4672222222,166.2125,,,KAMENSKOE,,,,,,
56.85,62.7166666667,,,KAMYSLOV,,,,,,
65.1833333333,176.7666666667,,,KANCHALAN,,,,,,
57.65,125.9666666667,,,KANKU,,,,,,
56.2016666667,95.6483333333,,,KANSK,,,,,,
52.2638888889,90.7916666667,,,KANTEGIR,,,,,,
53.7333333333,78.0222222222,,,KARASUK,,,,,,
53.5902777778,92.8822222222,,,KARATUZSKOE,,,,,,
70.0833333333,83.1666666667,,,KARAUL,,,,,,
59.0652777778,80.8466666667,,,KARGASOK,,,,,,
53.05,60.6666666667,,,KARTALY,,,,,,
51.6333333333,114.3166666667,,,KARYMSKAJA,,,,,,
56.3166666667,107.6166666667,,,KAZACHINSK,,,,,,
57.665,93.2505555556,,,KAZACHINSKOE,,,,,,
53.6861111111,94.2041666667,,,KAZYR,,,,,,
62.4833333333,86.2777777778,,,KELLOG,,,,,,
56.1,91.6666666667,,,KEMCHUG,,,,,,
55.2333333333,86.1166666667,,,KEMEROVO,,,,,,
55.25,86.2166666667,,,KEMEROVSKIJ,,,,,,
62.7125,101.1161111111,,,KERBO,,,,,,
73.3358333333,139.8688888889,,,KIGILYAH,,,,,,
60.95,119.3,,,KILEER,,,,,,
57.7666666667,108.0666666667,,,KIRENSK,,,,,,
45.1,133.5,,,KIROVSKIJ,,,,,,
59.35,52.25,,,KIRS,,,,,,
63.59,103.95,,,KISLOKAN,,,,,,
50.3638888889,106.4516666667,,,KJAHTA,,,,,,
70.6833333333,127.4,,,KJUSJUR,,,,,,
56.3166666667,160.8333333333,,,KLJUCHI,,,,,,
52.2625,79.1986111111,,,KLJUCI,,,,,,
55.0327777778,82.2388888889,,,KOCENEVO,,,,,,
54.3361111111,80.4722222222,,,KOCHKI,,,,,,
62.1947222222,74.5369444444,,,KOGALYM,,,,,,
58.3166666667,82.95,,,KOLPASEVO,,,,,,
61.85,147.6666666667,,,KOLYMSKAYA (24894-0),,,,,,
68.7333333333,158.7166666667,,,KOLYMSKAYA (25121-0),,,,,,
55.3222222222,82.7388888889,,,KOLYVAN',,,,,,
60.2666666667,111.7333333333,,,KOMAKA,,,,,,
54.3333333333,89.2833333333,,,KOMMUNAR,,,,,,
50.5333333333,137.0333333333,,,KOMSOMOLSK-NA-AMURE,,,,,,
68.15,161.1666666667,,,KONSTANTINOVSKAYA,,,,,,
64.75,153.9666666667,,,KORKODON,,,,,,
61.5361111111,82.4230555556,,,KORLIKI,,,,,,
50.0075,88.6730555556,,,KOSH-AGACH,,,,,,
67.0283333333,51.1411111111,,,KOTKINO,,,,,,
56.2555555556,83.9638888889,,,KOZEVNIKOVO,,,,,,
55.0066666667,86.8116666667,,,KRAPIVINO,,,,,,
53.9888888889,79.2533333333,,,KRASNOOZERSK,,,,,,
65.7066666667,82.4547222222,,,KRASNOSEL' KUPSK,,,,,,
56.65,57.7833333333,,,KRASNOUFIMSK,,,,,,
50.3666666667,108.75,,,KRASNYJ CHIKOJ,,,,,,
46.5333333333,135.3166666667,,,KRASNYJ JAR,,,,,,
55.8597222222,80.0602777778,,,KRESCHENKA,,,,,,
62.8166666667,134.4333333333,,,KREST-HAL'DZHAJ,,,,,,
